station_id,latitude (degrees north),longitude (degrees east),date_time,air_temperature (C°),sea_level_pressure (hPa),wind_speed (m/s),gust_speed (m/s),significant_wave_height (m),dominant_wave_period (s),sea_surface_temperature (C°),wind_speed_cwind (m/s)
2868934,44.63899994,-124.5339966,2013-05-17 05:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.900000095
2868934,44.63899994,-124.5339966,2013-05-17 05:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.0
2868934,44.63899994,-124.5339966,2013-05-17 05:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.699999809
2868934,44.63899994,-124.5339966,2013-05-17 05:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.900000095
2868934,44.63899994,-124.5339966,2013-05-17 05:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.400000095
2868934,44.63899994,-124.5339966,2013-05-17 05:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.400000095
2868934,44.63899994,-124.5339966,2013-05-17 06:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.5
2868934,44.63899994,-124.5339966,2013-05-17 06:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.0
2868934,44.63899994,-124.5339966,2013-05-17 06:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.0
2868934,44.63899994,-124.5339966,2013-05-17 06:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.699999809
2868934,44.63899994,-124.5339966,2013-05-17 06:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.699999809
2868934,44.63899994,-124.5339966,2013-05-17 06:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.699999809
2868934,44.63899994,-124.5339966,2013-05-17 06:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.900000095
2868934,44.63899994,-124.5339966,2013-05-17 07:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.400000095
2868934,44.63899994,-124.5339966,2013-05-17 07:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.699999809
2868934,44.63899994,-124.5339966,2013-05-17 07:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.400000095
2868934,44.63899994,-124.5339966,2013-05-17 07:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.900000095
2868934,44.63899994,-124.5339966,2013-05-17 07:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.400000095
2868934,44.63899994,-124.5339966,2013-05-17 07:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.400000095
2868934,44.63899994,-124.5339966,2013-05-17 07:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.199999809
2868934,44.63899994,-124.5339966,2013-05-17 08:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.199999809
2868934,44.63899994,-124.5339966,2013-05-17 09:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.400000095
2868934,44.63899994,-124.5339966,2013-05-17 09:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.400000095
2868934,44.63899994,-124.5339966,2013-05-17 09:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.400000095
2868934,44.63899994,-124.5339966,2013-05-17 09:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.699999809
2868934,44.63899994,-124.5339966,2013-05-17 09:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.0
2868934,44.63899994,-124.5339966,2013-05-17 09:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.0
2868934,44.63899994,-124.5339966,2013-05-17 09:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.099999905
2868934,44.63899994,-124.5339966,2013-05-17 10:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.900000095
2868934,44.63899994,-124.5339966,2013-05-17 10:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.0
2868934,44.63899994,-124.5339966,2013-05-17 10:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.599999905
2868934,44.63899994,-124.5339966,2013-05-17 10:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.300000191
2868934,44.63899994,-124.5339966,2013-05-17 10:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.400000095
2868934,44.63899994,-124.5339966,2013-05-17 10:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.400000095
2868934,44.63899994,-124.5339966,2013-05-17 10:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.400000095
2868934,44.63899994,-124.5339966,2013-05-17 11:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.5
2868934,44.63899994,-124.5339966,2013-05-17 11:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.300000191
2868934,44.63899994,-124.5339966,2013-05-17 11:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.400000095
2868934,44.63899994,-124.5339966,2013-05-17 11:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.400000095
2868934,44.63899994,-124.5339966,2013-05-17 11:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.300000191
2868934,44.63899994,-124.5339966,2013-05-17 11:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.5
2868934,44.63899994,-124.5339966,2013-05-17 11:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.5
2868934,44.63899994,-124.5339966,2013-05-17 12:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.199999809
2868934,44.63899994,-124.5339966,2013-05-17 12:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.099999905
2868934,44.63899994,-124.5339966,2013-05-17 12:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.199999809
2868934,44.63899994,-124.5339966,2013-05-17 12:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.0
2868934,44.63899994,-124.5339966,2013-05-17 12:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.700000048
2868934,44.63899994,-124.5339966,2013-05-17 12:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.700000048
2868934,44.63899994,-124.5339966,2013-05-17 12:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.900000095
2868934,44.63899994,-124.5339966,2013-05-17 13:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.799999952
2868934,44.63899994,-124.5339966,2013-05-17 13:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.400000095
2868934,44.63899994,-124.5339966,2013-05-17 13:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.799999952
2868934,44.63899994,-124.5339966,2013-05-17 13:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.099999905
2868934,44.63899994,-124.5339966,2013-05-17 13:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.300000191
2868934,44.63899994,-124.5339966,2013-05-17 13:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.400000095
2868934,44.63899994,-124.5339966,2013-05-17 13:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.400000095
2868934,44.63899994,-124.5339966,2013-05-17 14:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.800000191
2868934,44.63899994,-124.5339966,2013-05-17 14:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.199999809
2868934,44.63899994,-124.5339966,2013-05-17 14:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.0
2868934,44.63899994,-124.5339966,2013-05-17 14:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.900000095
2868934,44.63899994,-124.5339966,2013-05-17 14:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.099999905
2868934,44.63899994,-124.5339966,2013-05-17 14:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.900000095
2868934,44.63899994,-124.5339966,2013-05-17 14:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.900000095
2868934,44.63899994,-124.5339966,2013-05-17 15:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.599999905
2868934,44.63899994,-124.5339966,2013-05-17 15:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.799999952
2868934,44.63899994,-124.5339966,2013-05-17 15:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.099999905
2868934,44.63899994,-124.5339966,2013-05-17 15:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.400000095
2868934,44.63899994,-124.5339966,2013-05-17 15:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.300000191
2868934,44.63899994,-124.5339966,2013-05-17 15:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.300000191
2868934,44.63899994,-124.5339966,2013-05-17 15:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.900000095
2868934,44.63899994,-124.5339966,2013-05-17 16:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.799999952
2868934,44.63899994,-124.5339966,2013-05-17 16:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.199999809
2868934,44.63899994,-124.5339966,2013-05-17 16:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.400000095
2868934,44.63899994,-124.5339966,2013-05-17 16:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.099999905
2868934,44.63899994,-124.5339966,2013-05-17 16:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.099999905
2868934,44.63899994,-124.5339966,2013-05-17 16:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.099999905
2868934,44.63899994,-124.5339966,2013-05-17 16:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.099999905
2868934,44.63899994,-124.5339966,2013-05-17 17:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.0
2868934,44.63899994,-124.5339966,2013-05-17 17:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.099999905
2868934,44.63899994,-124.5339966,2013-05-17 17:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.900000095
2868934,44.63899994,-124.5339966,2013-05-17 17:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.300000191
2868934,44.63899994,-124.5339966,2013-05-17 17:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.099999905
2868934,44.63899994,-124.5339966,2013-05-17 17:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.099999905
2868934,44.63899994,-124.5339966,2013-05-17 17:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.199999809
2868934,44.63899994,-124.5339966,2013-05-17 18:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.0
2868934,44.63899994,-124.5339966,2013-05-17 18:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.300000191
2868934,44.63899994,-124.5339966,2013-05-17 18:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.199999809
2868934,44.63899994,-124.5339966,2013-05-17 18:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.0
2868934,44.63899994,-124.5339966,2013-05-17 18:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.300000191
2868934,44.63899994,-124.5339966,2013-05-17 18:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.400000095
2868934,44.63899994,-124.5339966,2013-05-17 18:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.400000095
2868934,44.63899994,-124.5339966,2013-05-17 19:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.599999905
2868934,44.63899994,-124.5339966,2013-05-17 19:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.5
2868934,44.63899994,-124.5339966,2013-05-17 19:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.0
2868934,44.63899994,-124.5339966,2013-05-17 19:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.099999905
2868934,44.63899994,-124.5339966,2013-05-17 19:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.0
2868934,44.63899994,-124.5339966,2013-05-17 19:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.0
2868934,44.63899994,-124.5339966,2013-05-17 19:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.0
2868934,44.63899994,-124.5339966,2013-05-17 20:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.0
2868934,44.63899994,-124.5339966,2013-05-17 20:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.900000095
2868934,44.63899994,-124.5339966,2013-05-17 20:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.800000191
2868934,44.63899994,-124.5339966,2013-05-17 20:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.699999809
2868934,44.63899994,-124.5339966,2013-05-17 20:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.800000191
2868934,44.63899994,-124.5339966,2013-05-17 20:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.800000191
2868934,44.63899994,-124.5339966,2013-05-17 20:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.400000095
2868934,44.63899994,-124.5339966,2013-05-17 21:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.699999809
2868934,44.63899994,-124.5339966,2013-05-17 21:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.5
2868934,44.63899994,-124.5339966,2013-05-17 21:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.800000191
2868934,44.63899994,-124.5339966,2013-05-17 21:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.599999905
2868934,44.63899994,-124.5339966,2013-05-17 21:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.599999905
2868934,44.63899994,-124.5339966,2013-05-17 21:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.599999905
2868934,44.63899994,-124.5339966,2013-05-17 21:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.900000095
2868934,44.63899994,-124.5339966,2013-05-17 22:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.599999905
2868934,44.63899994,-124.5339966,2013-05-17 22:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.900000095
2868934,44.63899994,-124.5339966,2013-05-17 22:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.699999809
2868934,44.63899994,-124.5339966,2013-05-17 22:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.300000191
2868934,44.63899994,-124.5339966,2013-05-17 22:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.900000095
2868934,44.63899994,-124.5339966,2013-05-17 22:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.900000095
2868934,44.63899994,-124.5339966,2013-05-17 22:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.599999905
2868934,44.63899994,-124.5339966,2013-05-17 23:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.199999809
2868934,44.63899994,-124.5339966,2013-05-17 23:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.799999952
2868934,44.63899994,-124.5339966,2013-05-17 23:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.700000048
2868934,44.63899994,-124.5339966,2013-05-17 23:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.0
2868934,44.63899994,-124.5339966,2013-05-17 23:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.300000191
2868934,44.63899994,-124.5339966,2013-05-17 23:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.300000191
2868934,44.63899994,-124.5339966,2013-05-17 23:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.699999809
2868934,44.63899994,-124.5339966,2013-05-18 00:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.699999809
2868934,44.63899994,-124.5339966,2013-05-18 01:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.900000095
2868934,44.63899994,-124.5339966,2013-05-18 01:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.799999952
2868934,44.63899994,-124.5339966,2013-05-18 01:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.900000095
2868934,44.63899994,-124.5339966,2013-05-18 01:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.299999952
2868934,44.63899994,-124.5339966,2013-05-18 01:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.599999905
2868934,44.63899994,-124.5339966,2013-05-18 01:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.599999905
2868934,44.63899994,-124.5339966,2013-05-18 01:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.400000095
2868934,44.63899994,-124.5339966,2013-05-18 02:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.299999952
2868934,44.63899994,-124.5339966,2013-05-18 02:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.299999952
2868934,44.63899994,-124.5339966,2013-05-18 02:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.299999952
2868934,44.63899994,-124.5339966,2013-05-18 02:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.5
2868934,44.63899994,-124.5339966,2013-05-18 02:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.599999905
2868934,44.63899994,-124.5339966,2013-05-18 02:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.599999905
2868934,44.63899994,-124.5339966,2013-05-18 02:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.799999952
2868934,44.63899994,-124.5339966,2013-05-18 03:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.900000095
2868934,44.63899994,-124.5339966,2013-05-18 03:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.199999809
2868934,44.63899994,-124.5339966,2013-05-18 03:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.5
2868934,44.63899994,-124.5339966,2013-05-18 03:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.099999905
2868934,44.63899994,-124.5339966,2013-05-18 03:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.700000048
2868934,44.63899994,-124.5339966,2013-05-18 03:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.900000095
2868934,44.63899994,-124.5339966,2013-05-18 03:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.900000095
2868934,44.63899994,-124.5339966,2013-05-18 04:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.900000095
2868934,44.63899994,-124.5339966,2013-05-18 04:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.700000048
2868934,44.63899994,-124.5339966,2013-05-18 04:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.599999905
2868934,44.63899994,-124.5339966,2013-05-18 04:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.400000095
2868934,44.63899994,-124.5339966,2013-05-18 04:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.700000048
2868934,44.63899994,-124.5339966,2013-05-18 04:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.700000048
2868934,44.63899994,-124.5339966,2013-05-18 04:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.799999952
2868934,44.63899994,-124.5339966,2013-05-18 05:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.799999952
2868934,44.63899994,-124.5339966,2013-05-18 05:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.900000095
2868934,44.63899994,-124.5339966,2013-05-18 05:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.900000095
2868934,44.63899994,-124.5339966,2013-05-18 05:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.900000095
2868934,44.63899994,-124.5339966,2013-05-18 05:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.900000095
2868934,44.63899994,-124.5339966,2013-05-18 05:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.400000095
2868934,44.63899994,-124.5339966,2013-05-18 05:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.400000095
2868934,44.63899994,-124.5339966,2013-05-18 06:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.400000095
2868934,44.63899994,-124.5339966,2013-05-18 06:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.5
2868934,44.63899994,-124.5339966,2013-05-18 06:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.0
2868934,44.63899994,-124.5339966,2013-05-18 06:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.799999952
2868934,44.63899994,-124.5339966,2013-05-18 06:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.799999952
2868934,44.63899994,-124.5339966,2013-05-18 06:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.799999952
2868934,44.63899994,-124.5339966,2013-05-18 06:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,3.900000095
2868934,44.63899994,-124.5339966,2013-05-18 07:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.099999905
2868934,44.63899994,-124.5339966,2013-05-18 07:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.599999905
2868934,44.63899994,-124.5339966,2013-05-18 07:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,4.800000191
2868934,44.63899994,-124.5339966,2013-05-18 07:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.5
2868934,44.63899994,-124.5339966,2013-05-18 07:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.699999809
2868934,44.63899994,-124.5339966,2013-05-18 07:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.699999809
2868934,44.63899994,-124.5339966,2013-05-18 07:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.5
2868934,44.63899994,-124.5339966,2013-05-18 08:00:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.800000191
2868934,44.63899994,-124.5339966,2013-05-18 08:10:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,6.099999905
2868934,44.63899994,-124.5339966,2013-05-18 08:20:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,6.199999809
2868934,44.63899994,-124.5339966,2013-05-18 08:30:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,5.900000095
2868934,44.63899994,-124.5339966,2013-05-18 08:40:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,6.0
2868934,44.63899994,-124.5339966,2013-05-18 08:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,6.0
2868934,44.63899994,-124.5339966,2013-05-18 08:50:00+00:00,11.39999962,1017.700012,5.0,7.0,1.100000024,9.0,11.80000019,6.400000095
