,latitude_degrees_north,longitude_degrees_east,air_temperature_celsius,sea_level_pressure_hpa,gust_speed_mps,significant_wave_height_m,dominant_wave_period_s,sea_surface_temperature_celsius,wind_speed,buoy2_wind_speed,buoy3_wave_height
2013-05-04 19:40:00+00:00,47.34899902,-124.7080002,11.19999981,1021.099976,3.0,1.5,8.0,10.39999962,3.0,6.599999905,1.100000024
2013-05-04 20:00:00+00:00,47.34899902,-124.7080002,12.19999981,1020.400024,5.0,1.5,8.0,11.0,4.0,8.5,1.100000024
2013-05-04 20:20:00+00:00,47.34899902,-124.7080002,12.19999981,1020.400024,5.0,1.5,8.0,11.0,4.0,8.600000381,1.100000024
2013-05-04 20:40:00+00:00,47.34899902,-124.7080002,12.19999981,1020.400024,5.0,1.5,8.0,11.0,4.0,8.600000381,1.100000024
2013-05-04 21:00:00+00:00,47.34899902,-124.7080002,12.0,1019.799988,6.0,1.399999976,8.0,10.60000038,6.0,8.399999619,1.100000024
2013-05-04 21:20:00+00:00,47.34899902,-124.7080002,12.0,1019.799988,6.0,1.399999976,8.0,10.60000038,6.0,8.899999619,1.200000048
2013-05-04 21:40:00+00:00,47.34899902,-124.7080002,12.0,1019.799988,6.0,1.399999976,8.0,10.60000038,6.0,8.600000381,1.299999952
2013-05-04 22:00:00+00:00,47.34899902,-124.7080002,12.19999981,1019.099976,7.0,1.200000048,8.0,10.10000038,6.0,9.399999619,1.299999952
2013-05-04 22:20:00+00:00,47.34899902,-124.7080002,12.19999981,1019.099976,7.0,1.200000048,8.0,10.10000038,6.0,8.5,1.299999952
2013-05-04 22:40:00+00:00,47.34899902,-124.7080002,12.19999981,1019.099976,7.0,1.200000048,8.0,10.10000038,6.0,8.800000191,1.299999952
2013-05-04 23:00:00+00:00,47.34899902,-124.7080002,12.89999962,1018.299988,6.0,1.200000048,8.0,10.30000019,6.0,8.600000381,1.299999952
2013-05-04 23:20:00+00:00,47.34899902,-124.7080002,12.89999962,1018.299988,6.0,1.200000048,8.0,10.30000019,6.0,9.0,1.299999952
2013-05-04 23:40:00+00:00,47.34899902,-124.7080002,12.89999962,1018.299988,6.0,1.200000048,8.0,10.30000019,6.0,8.600000381,1.399999976
2013-05-05 00:00:00+00:00,47.34899902,-124.7080002,13.10000038,1017.400024,6.0,1.100000024,8.0,10.19999981,5.0,8.899999619,1.399999976
2013-05-05 00:20:00+00:00,47.34899902,-124.7080002,13.10000038,1017.400024,6.0,1.100000024,8.0,10.19999981,5.0,9.199999809,1.399999976
2013-05-05 00:40:00+00:00,47.34899902,-124.7080002,13.10000038,1017.400024,6.0,1.100000024,8.0,10.19999981,5.0,9.100000381,1.5
2013-05-05 01:00:00+00:00,47.34899902,-124.7080002,12.39999962,1016.5,7.0,1.0,8.0,9.800000191,6.0,9.199999809,1.5
2013-05-05 01:20:00+00:00,47.34899902,-124.7080002,12.39999962,1016.5,7.0,1.0,8.0,9.800000191,6.0,10.0,1.5
2013-05-05 01:40:00+00:00,47.34899902,-124.7080002,12.39999962,1016.5,7.0,1.0,8.0,9.800000191,6.0,9.600000381,1.5
2013-05-05 02:00:00+00:00,47.34899902,-124.7080002,12.39999962,1015.799988,6.0,1.100000024,8.0,10.0,5.0,9.699999809,1.5
2013-05-05 02:20:00+00:00,47.34899902,-124.7080002,12.39999962,1015.799988,6.0,1.100000024,8.0,10.0,5.0,9.899999619,1.399999976
2013-05-05 02:40:00+00:00,47.34899902,-124.7080002,12.39999962,1015.799988,6.0,1.100000024,8.0,10.0,5.0,9.600000381,1.399999976
2013-05-05 03:00:00+00:00,47.34899902,-124.7080002,12.60000038,1015.200012,7.0,1.0,8.0,9.800000191,6.0,9.100000381,1.399999976
2013-05-05 03:20:00+00:00,47.34899902,-124.7080002,12.60000038,1015.200012,7.0,1.0,8.0,9.800000191,6.0,9.5,1.399999976
2013-05-05 03:40:00+00:00,47.34899902,-124.7080002,12.60000038,1015.200012,7.0,1.0,8.0,9.800000191,6.0,8.300000191,1.399999976
2013-05-05 04:00:00+00:00,47.34899902,-124.7080002,12.39999962,1014.700012,10.0,1.200000048,8.0,9.699999809,8.0,8.199999809,1.399999976
2013-05-05 04:20:00+00:00,47.34899902,-124.7080002,12.39999962,1014.700012,10.0,1.200000048,8.0,9.699999809,8.0,7.699999809,1.299999952
2013-05-05 04:40:00+00:00,47.34899902,-124.7080002,12.39999962,1014.700012,10.0,1.200000048,8.0,9.699999809,8.0,7.5,1.299999952
2013-05-05 05:00:00+00:00,47.34899902,-124.7080002,11.80000019,1014.900024,8.0,1.399999976,7.0,9.800000191,7.0,7.5,1.299999952
2013-05-05 05:20:00+00:00,47.34899902,-124.7080002,11.80000019,1014.900024,8.0,1.399999976,7.0,9.800000191,7.0,7.0,1.200000048
2013-05-05 05:40:00+00:00,47.34899902,-124.7080002,11.80000019,1014.900024,8.0,1.399999976,7.0,9.800000191,7.0,7.0,1.200000048
2013-05-05 06:00:00+00:00,47.34899902,-124.7080002,11.0,1014.700012,6.0,1.299999952,8.0,9.699999809,5.0,6.699999809,1.200000048
2013-05-05 06:20:00+00:00,47.34899902,-124.7080002,11.0,1014.700012,6.0,1.299999952,8.0,9.699999809,5.0,6.599999905,1.0
2013-05-05 06:40:00+00:00,47.34899902,-124.7080002,11.0,1014.700012,6.0,1.299999952,8.0,9.699999809,5.0,6.0,1.0
2013-05-05 07:00:00+00:00,47.34899902,-124.7080002,10.80000019,1014.5,5.0,1.299999952,8.0,9.5,5.0,5.199999809,1.0
2013-05-05 07:20:00+00:00,47.34899902,-124.7080002,10.80000019,1014.5,5.0,1.299999952,8.0,9.5,5.0,5.900000095,0.899999976
2013-05-05 07:40:00+00:00,47.34899902,-124.7080002,10.80000019,1014.5,5.0,1.299999952,8.0,9.5,5.0,6.0,0.899999976
2013-05-05 08:00:00+00:00,47.34899902,-124.7080002,11.30000019,1014.5,4.0,1.200000048,8.0,9.399999619,4.0,5.800000191,0.899999976
2013-05-05 08:20:00+00:00,47.34899902,-124.7080002,11.30000019,1014.5,4.0,1.200000048,8.0,9.399999619,4.0,6.300000191,0.899999976
2013-05-05 08:40:00+00:00,47.34899902,-124.7080002,11.30000019,1014.5,4.0,1.200000048,8.0,9.399999619,4.0,5.800000191,0.800000012
2013-05-05 09:00:00+00:00,47.34899902,-124.7080002,12.19999981,1014.299988,5.0,1.0,8.0,9.399999619,4.0,6.599999905,0.800000012
2013-05-05 09:20:00+00:00,47.34899902,-124.7080002,12.19999981,1014.299988,5.0,1.0,8.0,9.399999619,4.0,7.900000095,0.800000012
2013-05-05 09:40:00+00:00,47.34899902,-124.7080002,12.19999981,1014.299988,5.0,1.0,8.0,9.399999619,4.0,7.0,0.899999976
2013-05-05 10:00:00+00:00,47.34899902,-124.7080002,11.0,1014.0,3.0,1.100000024,7.0,9.300000191,2.0,7.699999809,0.899999976
2013-05-05 10:20:00+00:00,47.34899902,-124.7080002,11.0,1014.0,3.0,1.100000024,7.0,9.300000191,2.0,8.5,1.0
2013-05-05 10:40:00+00:00,47.34899902,-124.7080002,11.0,1014.0,3.0,1.100000024,7.0,9.300000191,2.0,8.699999809,0.899999976
2013-05-05 11:00:00+00:00,47.34899902,-124.7080002,11.60000038,1013.900024,3.0,1.0,7.0,9.300000191,2.0,9.0,0.899999976
2013-05-05 11:20:00+00:00,47.34899902,-124.7080002,11.60000038,1013.900024,3.0,1.0,7.0,9.300000191,2.0,9.100000381,0.899999976
2013-05-05 11:40:00+00:00,47.34899902,-124.7080002,11.60000038,1013.900024,3.0,1.0,7.0,9.300000191,2.0,8.399999619,0.899999976
2013-05-05 12:00:00+00:00,47.34899902,-124.7080002,12.39999962,1013.400024,3.0,0.899999976,7.0,9.100000381,2.0,8.100000381,0.899999976
2013-05-05 12:20:00+00:00,47.34899902,-124.7080002,12.39999962,1013.400024,3.0,0.899999976,7.0,9.100000381,2.0,7.5,0.899999976
2013-05-05 12:40:00+00:00,47.34899902,-124.7080002,12.39999962,1013.400024,3.0,0.899999976,7.0,9.100000381,2.0,7.400000095,0.899999976
2013-05-05 13:00:00+00:00,47.34899902,-124.7080002,11.30000019,1012.900024,3.0,0.800000012,6.0,9.100000381,2.0,7.800000191,0.899999976
2013-05-05 13:20:00+00:00,47.34899902,-124.7080002,11.30000019,1012.900024,3.0,0.800000012,6.0,9.100000381,2.0,8.300000191,1.0
2013-05-05 13:40:00+00:00,47.34899902,-124.7080002,11.30000019,1012.900024,3.0,0.800000012,6.0,9.100000381,2.0,7.800000191,1.0
2013-05-05 14:00:00+00:00,47.34899902,-124.7080002,11.89999962,1012.799988,1.0,0.800000012,8.0,9.0,1.0,7.900000095,1.0
2013-05-05 14:20:00+00:00,47.34899902,-124.7080002,11.89999962,1012.799988,1.0,0.800000012,8.0,9.0,1.0,8.5,1.0
2013-05-05 14:40:00+00:00,47.34899902,-124.7080002,11.89999962,1012.799988,1.0,0.800000012,8.0,9.0,1.0,8.5,1.0
2013-05-05 15:00:00+00:00,47.34899902,-124.7080002,12.0,1012.799988,2.0,0.699999988,14.0,9.100000381,1.0,7.5,1.0
2013-05-05 15:20:00+00:00,47.34899902,-124.7080002,12.0,1012.799988,2.0,0.699999988,14.0,9.100000381,1.0,7.900000095,1.0
2013-05-05 15:40:00+00:00,47.34899902,-124.7080002,12.0,1012.799988,2.0,0.699999988,14.0,9.100000381,1.0,8.399999619,1.0
2013-05-05 16:00:00+00:00,47.34899902,-124.7080002,10.30000019,1012.599976,2.0,0.800000012,13.0,9.199999809,1.0,7.400000095,1.0
2013-05-05 16:20:00+00:00,47.34899902,-124.7080002,10.30000019,1012.599976,2.0,0.800000012,13.0,9.199999809,1.0,8.899999619,1.0
2013-05-05 16:40:00+00:00,47.34899902,-124.7080002,10.30000019,1012.599976,2.0,0.800000012,13.0,9.199999809,1.0,7.199999809,1.0
2013-05-05 17:00:00+00:00,47.34899902,-124.7080002,11.80000019,1012.5,1.0,0.800000012,14.0,9.600000381,1.0,7.5,1.0
2013-05-05 17:20:00+00:00,47.34899902,-124.7080002,11.80000019,1012.5,1.0,0.800000012,14.0,9.600000381,1.0,8.100000381,1.0
2013-05-05 17:40:00+00:00,47.34899902,-124.7080002,11.80000019,1012.5,1.0,0.800000012,14.0,9.600000381,1.0,7.599999905,0.899999976
2013-05-05 18:00:00+00:00,47.34899902,-124.7080002,12.5,1012.400024,1.0,0.699999988,13.0,10.39999962,1.0,7.199999809,0.899999976
2013-05-05 18:20:00+00:00,47.34899902,-124.7080002,12.5,1012.400024,1.0,0.699999988,13.0,10.39999962,1.0,7.0,0.800000012
2013-05-05 18:40:00+00:00,47.34899902,-124.7080002,12.5,1012.400024,1.0,0.699999988,13.0,10.39999962,1.0,6.900000095,0.899999976
2013-05-05 19:00:00+00:00,47.34899902,-124.7080002,14.0,1012.099976,1.0,0.800000012,8.0,11.80000019,1.0,8.0,0.899999976
2013-05-05 19:20:00+00:00,47.34899902,-124.7080002,14.0,1012.099976,1.0,0.800000012,8.0,11.80000019,1.0,5.5,0.800000012
2013-05-05 19:40:00+00:00,47.34899902,-124.7080002,14.0,1012.099976,1.0,0.800000012,8.0,11.80000019,1.0,7.0,0.800000012
2013-05-05 20:00:00+00:00,47.34899902,-124.7080002,14.10000038,1011.5,3.0,1.0,14.0,12.0,2.0,8.100000381,0.800000012
2013-05-05 20:20:00+00:00,47.34899902,-124.7080002,14.10000038,1011.5,3.0,1.0,14.0,12.0,2.0,6.599999905,0.800000012
2013-05-05 20:40:00+00:00,47.34899902,-124.7080002,14.10000038,1011.5,3.0,1.0,14.0,12.0,2.0,7.199999809,0.699999988
2013-05-05 21:00:00+00:00,47.34899902,-124.7080002,14.30000019,1010.900024,3.0,0.899999976,7.0,12.0,3.0,6.699999809,0.699999988
2013-05-05 21:20:00+00:00,47.34899902,-124.7080002,14.30000019,1010.900024,3.0,0.899999976,7.0,12.0,3.0,6.0,0.800000012
2013-05-05 21:40:00+00:00,47.34899902,-124.7080002,14.30000019,1010.900024,3.0,0.899999976,7.0,12.0,3.0,7.199999809,0.800000012
2013-05-05 22:00:00+00:00,47.34899902,-124.7080002,14.69999981,1010.200012,5.0,0.800000012,7.0,12.0,4.0,5.699999809,0.800000012
2013-05-05 22:20:00+00:00,47.34899902,-124.7080002,14.69999981,1010.200012,5.0,0.800000012,7.0,12.0,4.0,6.699999809,0.699999988
2013-05-05 22:40:00+00:00,47.34899902,-124.7080002,14.69999981,1010.200012,5.0,0.800000012,7.0,12.0,4.0,7.400000095,0.800000012
2013-05-05 23:00:00+00:00,47.34899902,-124.7080002,14.39999962,1009.599976,5.0,0.800000012,13.0,11.89999962,4.0,8.0,0.800000012
2013-05-05 23:20:00+00:00,47.34899902,-124.7080002,14.39999962,1009.599976,5.0,0.800000012,13.0,11.89999962,4.0,7.599999905,0.800000012
2013-05-05 23:40:00+00:00,47.34899902,-124.7080002,14.39999962,1009.599976,5.0,0.800000012,13.0,11.89999962,4.0,7.5,0.800000012
2013-05-06 00:00:00+00:00,47.34899902,-124.7080002,14.30000019,1008.799988,6.0,0.800000012,7.0,11.69999981,5.0,6.5,0.800000012
2013-05-06 00:20:00+00:00,47.34899902,-124.7080002,14.30000019,1008.799988,6.0,0.800000012,7.0,11.69999981,5.0,6.800000191,0.800000012
2013-05-06 00:40:00+00:00,47.34899902,-124.7080002,14.30000019,1008.799988,6.0,0.800000012,7.0,11.69999981,5.0,5.800000191,0.800000012
2013-05-06 01:00:00+00:00,47.34899902,-124.7080002,13.30000019,1008.099976,5.0,0.800000012,7.0,11.0,4.0,6.099999905,0.800000012
2013-05-06 01:20:00+00:00,47.34899902,-124.7080002,13.30000019,1008.099976,5.0,0.800000012,7.0,11.0,4.0,8.300000191,0.899999976
2013-05-06 01:40:00+00:00,47.34899902,-124.7080002,13.30000019,1008.099976,5.0,0.800000012,7.0,11.0,4.0,9.699999809,0.899999976
2013-05-06 02:00:00+00:00,47.34899902,-124.7080002,13.39999962,1008.200012,3.0,0.800000012,13.0,11.10000038,2.0,10.0,0.899999976
2013-05-06 02:20:00+00:00,47.34899902,-124.7080002,13.39999962,1008.200012,3.0,0.800000012,13.0,11.10000038,2.0,11.19999981,0.899999976
2013-05-06 02:40:00+00:00,47.34899902,-124.7080002,13.39999962,1008.200012,3.0,0.800000012,13.0,11.10000038,2.0,10.69999981,1.0
2013-05-06 03:00:00+00:00,47.34899902,-124.7080002,12.39999962,1007.799988,5.0,0.800000012,7.0,11.30000019,4.0,11.0,1.0
2013-05-06 03:20:00+00:00,47.34899902,-124.7080002,12.39999962,1007.799988,5.0,0.800000012,7.0,11.30000019,4.0,10.5,1.0
2013-05-06 03:40:00+00:00,47.34899902,-124.7080002,12.39999962,1007.799988,5.0,0.800000012,7.0,11.30000019,4.0,9.600000381,0.899999976
2013-05-06 04:00:00+00:00,47.34899902,-124.7080002,12.69999981,1007.700012,4.0,0.699999988,13.0,11.10000038,4.0,8.899999619,0.899999976
2013-05-06 04:20:00+00:00,47.34899902,-124.7080002,12.69999981,1007.700012,4.0,0.699999988,13.0,11.10000038,4.0,6.900000095,0.899999976
2013-05-06 04:40:00+00:00,47.34899902,-124.7080002,12.69999981,1007.700012,4.0,0.699999988,13.0,11.10000038,4.0,7.400000095,0.800000012
2013-05-06 05:00:00+00:00,47.34899902,-124.7080002,12.60000038,1007.900024,5.0,0.699999988,13.0,10.89999962,4.0,7.400000095,0.800000012
2013-05-06 05:20:00+00:00,47.34899902,-124.7080002,12.60000038,1007.900024,5.0,0.699999988,13.0,10.89999962,4.0,7.900000095,0.800000012
2013-05-06 05:40:00+00:00,47.34899902,-124.7080002,12.60000038,1007.900024,5.0,0.699999988,13.0,10.89999962,4.0,8.199999809,0.699999988
2013-05-06 06:00:00+00:00,47.34899902,-124.7080002,11.80000019,1008.299988,3.0,0.800000012,6.0,10.60000038,3.0,6.599999905,0.699999988
2013-05-06 06:20:00+00:00,47.34899902,-124.7080002,11.80000019,1008.299988,3.0,0.800000012,6.0,10.60000038,3.0,5.5,0.699999988
2013-05-06 06:40:00+00:00,47.34899902,-124.7080002,11.80000019,1008.299988,3.0,0.800000012,6.0,10.60000038,3.0,3.0,0.899999976
2013-05-06 07:00:00+00:00,47.34899902,-124.7080002,11.60000038,1008.400024,3.0,0.800000012,6.0,10.69999981,2.0,1.700000048,0.899999976
2013-05-06 07:20:00+00:00,47.34899902,-124.7080002,11.60000038,1008.400024,3.0,0.800000012,6.0,10.69999981,2.0,3.099999905,1.299999952
2013-05-06 07:40:00+00:00,47.34899902,-124.7080002,11.60000038,1008.400024,3.0,0.800000012,6.0,10.69999981,2.0,3.200000048,1.600000024
2013-05-06 08:00:00+00:00,47.34899902,-124.7080002,14.10000038,1008.700012,3.0,0.899999976,6.0,10.89999962,3.0,3.900000095,1.600000024
2013-05-06 08:20:00+00:00,47.34899902,-124.7080002,14.10000038,1008.700012,3.0,0.899999976,6.0,10.89999962,3.0,3.5,1.5
2013-05-06 08:40:00+00:00,47.34899902,-124.7080002,14.10000038,1008.700012,3.0,0.899999976,6.0,10.89999962,3.0,3.900000095,1.5
2013-05-06 09:00:00+00:00,47.34899902,-124.7080002,12.60000038,1009.299988,3.0,0.899999976,12.0,10.69999981,2.0,4.300000191,1.5
2013-05-06 09:20:00+00:00,47.34899902,-124.7080002,12.60000038,1009.299988,3.0,0.899999976,12.0,10.69999981,2.0,4.400000095,1.449999988
2013-05-06 09:40:00+00:00,47.34899902,-124.7080002,12.60000038,1009.299988,3.0,0.899999976,12.0,10.69999981,2.0,4.699999809,1.399999976
2013-05-06 10:00:00+00:00,47.34899902,-124.7080002,12.0,1009.5,4.0,0.899999976,7.0,10.69999981,3.0,5.5,1.399999976
2013-05-06 10:20:00+00:00,47.34899902,-124.7080002,12.0,1009.5,4.0,0.899999976,7.0,10.69999981,3.0,6.599999905,1.299999952
2013-05-06 10:40:00+00:00,47.34899902,-124.7080002,12.0,1009.5,4.0,0.899999976,7.0,10.69999981,3.0,7.199999809,1.299999952
2013-05-06 11:00:00+00:00,47.34899902,-124.7080002,8.899999619,1009.700012,8.0,1.0,7.0,10.69999981,6.0,7.199999809,1.299999952
2013-05-06 11:20:00+00:00,47.34899902,-124.7080002,8.899999619,1009.700012,8.0,1.0,7.0,10.69999981,6.0,7.199999809,1.299999952
2013-05-06 11:40:00+00:00,47.34899902,-124.7080002,8.899999619,1009.700012,8.0,1.0,7.0,10.69999981,6.0,7.0,1.299999952
2013-05-06 12:00:00+00:00,47.34899902,-124.7080002,8.600000381,1010.200012,7.0,1.0,7.0,10.69999981,6.0,6.300000191,1.299999952
2013-05-06 12:20:00+00:00,47.34899902,-124.7080002,8.600000381,1010.200012,7.0,1.0,7.0,10.69999981,6.0,5.099999905,1.299999952
2013-05-06 12:40:00+00:00,47.34899902,-124.7080002,8.600000381,1010.200012,7.0,1.0,7.0,10.69999981,6.0,4.300000191,1.299999952
2013-05-06 13:00:00+00:00,47.34899902,-124.7080002,8.600000381,1010.099976,7.0,1.0,7.0,10.39999962,6.0,4.699999809,1.299999952
2013-05-06 13:20:00+00:00,47.34899902,-124.7080002,8.600000381,1010.099976,7.0,1.0,7.0,10.39999962,6.0,4.900000095,1.200000048
2013-05-06 13:40:00+00:00,47.34899902,-124.7080002,8.600000381,1010.099976,7.0,1.0,7.0,10.39999962,6.0,4.5,1.100000024
2013-05-06 14:00:00+00:00,47.34899902,-124.7080002,8.800000191,1010.5,8.0,0.899999976,12.0,10.19999981,6.0,4.199999809,1.100000024
2013-05-06 14:20:00+00:00,47.34899902,-124.7080002,8.800000191,1010.5,8.0,0.899999976,12.0,10.19999981,6.0,4.400000095,1.100000024
2013-05-06 14:40:00+00:00,47.34899902,-124.7080002,8.800000191,1010.5,8.0,0.899999976,12.0,10.19999981,6.0,3.900000095,1.100000024
2013-05-06 15:00:00+00:00,47.34899902,-124.7080002,8.600000381,1010.900024,9.0,1.0,11.0,10.10000038,8.0,3.299999952,1.100000024
2013-05-06 15:20:00+00:00,47.34899902,-124.7080002,8.600000381,1010.900024,9.0,1.0,11.0,10.10000038,8.0,3.299999952,1.100000024
2013-05-06 15:40:00+00:00,47.34899902,-124.7080002,8.600000381,1010.900024,9.0,1.0,11.0,10.10000038,8.0,3.599999905,1.0
2013-05-06 16:00:00+00:00,47.34899902,-124.7080002,8.699999809,1011.299988,8.0,1.0,11.0,10.10000038,7.0,4.099999905,1.0
2013-05-06 16:20:00+00:00,47.34899902,-124.7080002,8.699999809,1011.299988,8.0,1.0,11.0,10.10000038,7.0,4.0,1.100000024
2013-05-06 16:40:00+00:00,47.34899902,-124.7080002,8.699999809,1011.299988,8.0,1.0,11.0,10.10000038,7.0,4.5,1.100000024
2013-05-06 17:00:00+00:00,47.34899902,-124.7080002,8.899999619,1011.599976,8.0,1.100000024,10.0,10.0,6.0,4.400000095,1.100000024
2013-05-06 17:20:00+00:00,47.34899902,-124.7080002,8.899999619,1011.599976,8.0,1.100000024,10.0,10.0,6.0,4.300000191,1.100000024
2013-05-06 17:40:00+00:00,47.34899902,-124.7080002,8.899999619,1011.599976,8.0,1.100000024,10.0,10.0,6.0,4.5,1.100000024
2013-05-06 18:00:00+00:00,47.34899902,-124.7080002,9.100000381,1011.900024,7.0,1.200000048,10.0,10.0,6.0,4.599999905,1.100000024
2013-05-06 18:20:00+00:00,47.34899902,-124.7080002,9.100000381,1011.900024,7.0,1.200000048,10.0,10.0,6.0,4.699999809,1.100000024
2013-05-06 18:40:00+00:00,47.34899902,-124.7080002,9.100000381,1011.900024,7.0,1.200000048,10.0,10.0,6.0,4.800000191,1.100000024
2013-05-06 19:00:00+00:00,47.34899902,-124.7080002,9.300000191,1012.200012,6.0,1.200000048,6.0,9.899999619,5.0,4.099999905,1.100000024
2013-05-06 19:20:00+00:00,47.34899902,-124.7080002,9.300000191,1012.200012,6.0,1.200000048,6.0,9.899999619,5.0,4.400000095,1.100000024
2013-05-06 19:40:00+00:00,47.34899902,-124.7080002,9.300000191,1012.200012,6.0,1.200000048,6.0,9.899999619,5.0,4.300000191,1.100000024
2013-05-06 20:00:00+00:00,47.34899902,-124.7080002,9.699999809,1012.099976,7.0,1.299999952,7.0,9.899999619,6.0,3.700000048,1.100000024
2013-05-06 20:20:00+00:00,47.34899902,-124.7080002,9.699999809,1012.099976,7.0,1.299999952,7.0,9.899999619,6.0,3.5,1.100000024
2013-05-06 20:40:00+00:00,47.34899902,-124.7080002,9.699999809,1012.099976,7.0,1.299999952,7.0,9.899999619,6.0,3.700000048,1.100000024
2013-05-06 21:00:00+00:00,47.34899902,-124.7080002,9.899999619,1012.400024,4.0,1.299999952,10.0,9.899999619,4.0,3.900000095,1.100000024
2013-05-06 21:20:00+00:00,47.34899902,-124.7080002,9.899999619,1012.400024,4.0,1.299999952,10.0,9.899999619,4.0,4.0,1.100000024
2013-05-06 21:40:00+00:00,47.34899902,-124.7080002,9.899999619,1012.400024,4.0,1.299999952,10.0,9.899999619,4.0,3.900000095,1.100000024
2013-05-06 22:00:00+00:00,47.34899902,-124.7080002,10.0,1012.400024,5.0,1.200000048,10.0,10.10000038,4.0,3.599999905,1.100000024
2013-05-06 22:20:00+00:00,47.34899902,-124.7080002,10.0,1012.400024,5.0,1.200000048,10.0,10.10000038,4.0,3.400000095,1.100000024
2013-05-06 22:40:00+00:00,47.34899902,-124.7080002,10.0,1012.400024,5.0,1.200000048,10.0,10.10000038,4.0,4.0,1.0
2013-05-06 23:00:00+00:00,47.34899902,-124.7080002,10.30000019,1012.099976,4.0,1.200000048,7.0,10.19999981,3.0,3.799999952,1.0
2013-05-06 23:20:00+00:00,47.34899902,-124.7080002,10.30000019,1012.099976,4.0,1.200000048,7.0,10.19999981,3.0,3.900000095,1.100000024
2013-05-06 23:40:00+00:00,47.34899902,-124.7080002,10.30000019,1012.099976,4.0,1.200000048,7.0,10.19999981,3.0,2.799999952,1.100000024
2013-05-07 00:00:00+00:00,47.34899902,-124.7080002,10.39999962,1011.900024,4.0,1.200000048,8.0,10.39999962,2.0,3.299999952,1.100000024
2013-05-07 00:20:00+00:00,47.34899902,-124.7080002,10.39999962,1011.900024,4.0,1.200000048,8.0,10.39999962,2.0,3.599999905,1.100000024
2013-05-07 00:40:00+00:00,47.34899902,-124.7080002,10.39999962,1011.900024,4.0,1.200000048,8.0,10.39999962,2.0,5.099999905,1.100000024
2013-05-07 01:00:00+00:00,47.34899902,-124.7080002,10.19999981,1011.700012,3.0,1.200000048,7.0,10.39999962,3.0,4.300000191,1.100000024
2013-05-07 01:20:00+00:00,47.34899902,-124.7080002,10.19999981,1011.700012,3.0,1.200000048,7.0,10.39999962,3.0,4.0,1.200000048
2013-05-07 01:40:00+00:00,47.34899902,-124.7080002,10.19999981,1011.700012,3.0,1.200000048,7.0,10.39999962,3.0,3.400000095,1.100000024
2013-05-07 02:00:00+00:00,47.34899902,-124.7080002,10.0,1011.299988,3.0,1.200000048,10.0,10.30000019,2.0,4.099999905,1.100000024
2013-05-07 02:20:00+00:00,47.34899902,-124.7080002,10.0,1011.299988,3.0,1.200000048,10.0,10.30000019,2.0,4.0,1.100000024
2013-05-07 02:40:00+00:00,47.34899902,-124.7080002,10.0,1011.299988,3.0,1.200000048,10.0,10.30000019,2.0,3.299999952,1.0
2013-05-07 03:00:00+00:00,47.34899902,-124.7080002,9.899999619,1011.0,3.0,1.200000048,6.0,10.39999962,2.0,3.599999905,1.0
2013-05-07 03:20:00+00:00,47.34899902,-124.7080002,9.899999619,1011.0,3.0,1.200000048,6.0,10.39999962,2.0,4.5,1.100000024
2013-05-07 03:40:00+00:00,47.34899902,-124.7080002,9.899999619,1011.0,3.0,1.200000048,6.0,10.39999962,2.0,5.300000191,1.100000024
2013-05-07 04:00:00+00:00,47.34899902,-124.7080002,9.699999809,1011.200012,3.0,1.200000048,6.0,10.39999962,1.0,5.300000191,1.100000024
2013-05-07 04:20:00+00:00,47.34899902,-124.7080002,9.699999809,1011.200012,3.0,1.200000048,6.0,10.39999962,1.0,6.5,1.100000024
2013-05-07 04:40:00+00:00,47.34899902,-124.7080002,9.699999809,1011.200012,3.0,1.200000048,6.0,10.39999962,1.0,6.699999809,1.0
2013-05-07 05:00:00+00:00,47.34899902,-124.7080002,9.399999619,1011.400024,2.0,1.100000024,6.0,10.39999962,1.0,6.800000191,1.0
2013-05-07 05:20:00+00:00,47.34899902,-124.7080002,9.399999619,1011.400024,2.0,1.100000024,6.0,10.39999962,1.0,7.199999809,1.0
2013-05-07 05:40:00+00:00,47.34899902,-124.7080002,9.399999619,1011.400024,2.0,1.100000024,6.0,10.39999962,1.0,6.900000095,1.0
2013-05-07 06:00:00+00:00,47.34899902,-124.7080002,9.300000191,1011.700012,3.0,1.100000024,6.0,10.39999962,2.0,6.199999809,1.0
2013-05-07 06:20:00+00:00,47.34899902,-124.7080002,9.300000191,1011.700012,3.0,1.100000024,6.0,10.39999962,2.0,6.199999809,1.0
2013-05-07 06:40:00+00:00,47.34899902,-124.7080002,9.300000191,1011.700012,3.0,1.100000024,6.0,10.39999962,2.0,6.5,1.0
2013-05-07 07:00:00+00:00,47.34899902,-124.7080002,9.199999809,1012.0,4.0,1.200000048,9.0,10.5,3.0,6.900000095,1.0
2013-05-07 07:20:00+00:00,47.34899902,-124.7080002,9.199999809,1012.0,4.0,1.200000048,9.0,10.5,3.0,7.099999905,1.0
2013-05-07 07:40:00+00:00,47.34899902,-124.7080002,9.199999809,1012.0,4.0,1.200000048,9.0,10.5,3.0,7.599999905,1.0
2013-05-07 08:00:00+00:00,47.34899902,-124.7080002,9.300000191,1012.299988,6.0,1.100000024,8.0,10.5,5.0,6.800000191,1.0
2013-05-07 08:20:00+00:00,47.34899902,-124.7080002,9.300000191,1012.299988,6.0,1.100000024,8.0,10.5,5.0,7.099999905,1.100000024
